FIPS,actual_state,actual_county,GHI,Wind Speed,Temperature_fahrenheit,Temperature,predicted,state,county,type
20019,KS,Chautauqua,180.5258345,3.14791496,56.39745555,13.55414197,48351,TX,Newton,wind
20021,KS,Cherokee,174.8022033,2.951706669,56.22559691,13.45866495,17115,IL,Macon,wind
20023,KS,Cheyenne,195.8605911,3.312236196,52.04758775,11.13754875,32013,NV,Humboldt,solar
20025,KS,Clark,201.5698005,3.435630814,56.94234937,13.85686076,6041,CA,Marin,solar
20027,KS,Clay,183.4887846,3.279044205,52.38265203,11.32369557,32013,NV,Humboldt,solar
20029,KS,Cloud,185.3207992,3.247880051,51.41376401,10.78542445,32015,NV,Lander,solar
20031,KS,Coffey,176.8916445,3.248999696,53.95578249,12.19765694,17119,IL,Madison,wind
20033,KS,Comanche,199.1318484,3.328734879,55.94223315,13.30124064,6081,CA,San Mateo,solar
20035,KS,Cowley,183.4547331,3.292854103,55.7355551,13.1864195,48351,TX,Newton,wind
20037,KS,Crawford,175.4773786,3.019731769,55.50507671,13.05837595,17167,IL,Sangamon,wind
20039,KS,Decatur,193.6812055,3.420605452,51.63808222,10.91004568,17039,IL,De Witt,wind
20041,KS,Dickinson,183.7214203,3.360665589,53.33060647,11.85033693,17171,IL,Scott,wind
20043,KS,Doniphan,175.0267601,3.166501856,51.18431697,10.65795387,32031,NV,Washoe,solar
20045,KS,Douglas,175.9099972,3.19297203,53.3323969,11.85133161,17035,IL,Cumberland,wind
20047,KS,Edwards,197.3559534,3.573833525,54.55553202,12.53085112,32001,NV,Churchill,solar
20049,KS,Elk,180.926698,3.224503915,55.68063748,13.15590971,48351,TX,Newton,wind
20051,KS,Ellis,193.6734596,3.435408853,52.98247594,11.65693108,17137,IL,Morgan,wind
20053,KS,Ellsworth,188.2047931,3.426876467,53.55991211,11.97772895,17171,IL,Scott,wind
20055,KS,Finney,204.4408767,3.549736383,54.81130208,12.6729456,32001,NV,Churchill,solar
20057,KS,Ford,200.9608924,3.510977049,55.05422547,12.80790304,32023,NV,Nye,solar
20059,KS,Franklin,176.6990007,3.16135526,53.80081,12.11156111,17185,IL,Wabash,wind
20061,KS,Geary,182.9228919,3.375348636,52.76680765,11.53711536,17137,IL,Morgan,wind
20063,KS,Gove,198.5356156,3.44405714,53.08132935,11.71184964,17171,IL,Scott,wind
20065,KS,Graham,192.5723345,3.437510187,52.47576176,11.3754232,32013,NV,Humboldt,solar
20067,KS,Grant,207.0075138,3.455284712,56.63695642,13.68719801,32021,NV,Mineral,solar
20069,KS,Gray,204.6250243,3.509054366,55.25927299,12.92181833,32023,NV,Nye,solar
20071,KS,Greeley,205.7601513,3.40145556,54.11632944,12.28684969,32019,NV,Lyon,solar
20073,KS,Greenwood,180.3846089,3.309585413,54.4520916,12.47338422,32019,NV,Lyon,solar
20075,KS,Hamilton,207.8967579,3.426220585,56.23355323,13.46308513,6081,CA,San Mateo,solar
20077,KS,Harper,189.7697335,3.197600993,56.23237481,13.46243045,48351,TX,Newton,wind
20079,KS,Harvey,183.4083373,3.413686369,54.54151968,12.52306649,32001,NV,Churchill,solar
20081,KS,Haskell,206.9906149,3.480691938,55.62459088,13.12477271,32023,NV,Nye,solar
20083,KS,Hodgeman,200.2869114,3.58697978,55.09009317,12.82782954,32023,NV,Nye,solar
20085,KS,Jackson,179.8716238,3.228683782,51.76051335,10.97806297,17039,IL,De Witt,wind
20087,KS,Jefferson,178.6189793,3.208946226,52.30481691,11.28045384,32013,NV,Humboldt,solar
20089,KS,Jewell,185.6359242,3.349580373,50.82951177,10.46083987,19179,IA,Wapello,wind
20091,KS,Johnson,175.7808318,3.157243184,52.86368842,11.59093801,17167,IL,Sangamon,wind
20093,KS,Kearny,206.19373,3.468477263,54.99187074,12.77326152,32023,NV,Nye,solar
20095,KS,Kingman,189.8465787,3.294616642,54.81103782,12.67279879,32001,NV,Churchill,solar
20097,KS,Kiowa,197.9980692,3.474524823,54.92109634,12.73394241,32023,NV,Nye,solar
20099,KS,Labette,177.0177795,3.012369698,56.11887754,13.39937641,17119,IL,Madison,wind
20101,KS,Lane,202.8561428,3.468861447,54.14579595,12.30321997,32019,NV,Lyon,solar
20103,KS,Leavenworth,175.8087427,3.167601526,53.0328304,11.68490578,17167,IL,Sangamon,wind
20105,KS,Lincoln,188.0036528,3.316708029,53.4484747,11.91581928,17171,IL,Scott,wind
20107,KS,Linn,174.5550915,3.0620904,54.17766739,12.32092633,17115,IL,Macon,wind
20109,KS,Logan,200.5484204,3.411656853,53.64012385,12.02229103,17171,IL,Scott,wind
20111,KS,Lyon,181.3509521,3.373021127,53.68464343,12.04702413,17171,IL,Scott,wind
20113,KS,McPherson,186.6981652,3.402640116,53.78313672,12.10174262,32019,NV,Lyon,solar
20115,KS,Marion,180.0423664,3.419726569,54.0073328,12.226296,32019,NV,Lyon,solar
20117,KS,Marshall,179.8559644,3.30875072,51.03752601,10.57640334,19179,IA,Wapello,wind
20119,KS,Meade,204.1706461,3.466560953,56.89684375,13.83157986,6041,CA,Marin,solar
20121,KS,Miami,175.3087862,3.112472025,53.74776753,12.08209307,17115,IL,Macon,wind
20123,KS,Mitchell,188.0049723,3.260293619,52.24317391,11.24620773,32013,NV,Humboldt,solar
20125,KS,Montgomery,178.4480356,3.067372392,56.49466316,13.6081462,48351,TX,Newton,wind
20127,KS,Morris,182.6919232,3.399284248,52.56583626,11.42546459,32013,NV,Humboldt,solar
20129,KS,Morton,212.0604287,3.575274231,56.97031462,13.87239701,6041,CA,Marin,solar
20131,KS,Nemaha,177.5809401,3.300758049,51.03079997,10.57266665,19179,IA,Wapello,wind
20133,KS,Neosho,176.6885763,3.056735604,55.59123402,13.10624112,17185,IL,Wabash,wind
20135,KS,Ness,200.0688505,3.475543021,54.30111152,12.3895064,32019,NV,Lyon,solar
20137,KS,Norton,191.1988829,3.409119464,51.58941926,10.8830107,32015,NV,Lander,solar
20139,KS,Osage,179.3995346,3.270240255,53.44939186,11.91632881,17171,IL,Scott,wind
20141,KS,Osborne,189.7767305,3.334163866,52.37749452,11.32083029,32013,NV,Humboldt,solar
20143,KS,Ottawa,184.7848278,3.278964627,52.97606755,11.65337086,17137,IL,Morgan,wind
20145,KS,Pawnee,193.8586595,3.560998571,54.44287131,12.46826184,32019,NV,Lyon,solar
20147,KS,Phillips,190.0535314,3.40380955,51.85538316,11.03076842,17039,IL,De Witt,wind
20149,KS,Pottawatomie,181.1325103,3.25619429,51.72939151,10.96077306,17039,IL,De Witt,wind
20151,KS,Pratt,194.1060364,3.381912336,54.72059443,12.62255246,32001,NV,Churchill,solar
20153,KS,Rawlins,193.660051,3.386175195,52.38008325,11.32226847,32013,NV,Humboldt,solar
20155,KS,Reno,188.4307684,3.439482874,54.31735062,12.39852812,32019,NV,Lyon,solar
20157,KS,Republic,182.3341217,3.331898308,51.0570084,10.58722689,19179,IA,Wapello,wind
20159,KS,Rice,190.4649807,3.44160853,53.80395382,12.11330768,32019,NV,Lyon,solar
20161,KS,Riley,182.5053499,3.297525228,52.24655257,11.24808476,32013,NV,Humboldt,solar
20163,KS,Rooks,191.8745037,3.383679035,52.51571735,11.39762075,32013,NV,Humboldt,solar
20165,KS,Rush,195.6112978,3.50833896,54.14668932,12.30371629,32019,NV,Lyon,solar
20167,KS,Russell,190.9565036,3.413856193,53.01363675,11.67424264,17137,IL,Morgan,wind
20169,KS,Saline,186.5404719,3.323338427,53.8337307,12.12985039,32019,NV,Lyon,solar
20171,KS,Scott,204.4072029,3.460281138,54.06671802,12.25928779,32019,NV,Lyon,solar
20173,KS,Sedgwick,185.0314025,3.324938209,55.40158224,13.00087902,48351,TX,Newton,wind
20175,KS,Seward,205.7551227,3.476829477,56.96828283,13.87126824,6041,CA,Marin,solar
20177,KS,Shawnee,177.425271,3.235336848,53.19826257,11.77681254,17171,IL,Scott,wind
20179,KS,Sheridan,193.5456053,3.469779506,52.41774429,11.34319127,32013,NV,Humboldt,solar
20181,KS,Sherman,198.6474716,3.364491514,52.07691542,11.1538419,32013,NV,Humboldt,solar
20183,KS,Smith,188.1477732,3.385386131,51.46512274,10.81395708,32015,NV,Lander,solar
20185,KS,Stafford,191.2733183,3.500328688,54.20548863,12.33638257,32019,NV,Lyon,solar
20187,KS,Stanton,209.9312889,3.493936785,56.91652722,13.84251512,6041,CA,Marin,solar
20189,KS,Stevens,208.1700922,3.489355585,56.97199256,13.8733292,6041,CA,Marin,solar
20191,KS,Sumner,186.5953109,3.275959688,56.32871659,13.51595366,48351,TX,Newton,wind
20193,KS,Thomas,195.7333173,3.433844566,52.18106961,11.21170534,32013,NV,Humboldt,solar
20195,KS,Trego,196.078724,3.429413669,52.90505578,11.61391988,17137,IL,Morgan,wind
20197,KS,Wabaunsee,182.394361,3.301059854,52.45385056,11.36325031,32013,NV,Humboldt,solar
20199,KS,Wallace,202.1226932,3.367721881,53.56972278,11.98317932,17171,IL,Scott,wind
20201,KS,Washington,182.9022369,3.313374029,50.99206163,10.55114535,19179,IA,Wapello,wind
20203,KS,Wichita,203.7796283,3.440936087,53.84579934,12.13655519,32019,NV,Lyon,solar
20205,KS,Wilson,178.3030039,3.1054176,55.64166877,13.13426043,48351,TX,Newton,wind
20207,KS,Woodson,177.9889052,3.200712926,54.56995075,12.53886153,32001,NV,Churchill,solar
20209,KS,Wyandotte,174.9393895,3.154563252,52.89590716,11.60883731,17115,IL,Macon,wind
21001,KY,Adair,176.7023783,1.461733364,58.33883223,14.63268457,6053,CA,Monterey,solar
21003,KY,Allen,178.5858324,1.690068964,58.30971352,14.61650751,48351,TX,Newton,wind
21005,KY,Anderson,170.9051115,1.859111223,56.52177372,13.62320762,17075,IL,Iroquois,wind
21007,KY,Ballard,176.2038045,2.255740847,57.61222916,14.2290162,17079,IL,Jasper,wind
21009,KY,Barren,176.9349617,1.598133134,58.28267473,14.60148596,17119,IL,Madison,wind
21011,KY,Bath,170.6201157,1.052961336,56.68515246,13.71397359,19139,IA,Muscatine,wind
21013,KY,Bell,175.5839256,0.38259758,57.35871957,14.08817754,6035,CA,Lassen,solar
21015,KY,Boone,165.0637102,0.740746421,54.52974122,12.5165229,19083,IA,Hardin,wind
21017,KY,Bourbon,171.0147788,1.656285922,56.05130424,13.36183569,17075,IL,Iroquois,wind
21019,KY,Boyd,169.6126624,0.170815306,56.89318294,13.82954608,6045,CA,Mendocino,solar
21021,KY,Boyle,173.9873013,1.112106748,56.86513421,13.81396345,6005,CA,Amador,solar
21023,KY,Bracken,166.9283191,0.612761297,55.06269168,12.81260649,6057,CA,Nevada,solar
21025,KY,Breathitt,171.3998573,0.165584144,58.00320862,14.44622701,48373,TX,Polk,wind
21027,KY,Breckinridge,172.8830656,0.876368381,56.53632565,13.63129203,6089,CA,Shasta,solar
21029,KY,Bullitt,171.8498824,1.923938972,57.25701291,14.03167384,6023,CA,Humboldt,solar
21031,KY,Butler,174.3886918,1.556734484,57.92705046,14.40391692,17115,IL,Macon,wind
21033,KY,Caldwell,176.1875971,2.1519853,57.79320181,14.32955656,17079,IL,Jasper,wind
21035,KY,Calloway,175.2767654,1.308169616,59.24933919,15.13852177,6009,CA,Calaveras,solar
21037,KY,Campbell,166.1980143,0.494927169,54.95550721,12.75305956,6017,CA,El Dorado,solar
21039,KY,Carlisle,175.8607919,2.316321445,58.01222062,14.45123368,17167,IL,Sangamon,wind
21041,KY,Carroll,167.0227031,0.778985215,55.7272837,13.18182428,19083,IA,Hardin,wind
21043,KY,Carter,170.2350094,0.184141758,56.16724905,13.42624947,6045,CA,Mendocino,solar
21045,KY,Casey,175.442356,1.111178875,57.69755103,14.27641724,6005,CA,Amador,solar
21047,KY,Christian,175.2207477,1.573667408,58.24959384,14.58310769,17115,IL,Macon,wind
21049,KY,Clark,172.352425,1.986383529,56.29279978,13.49599988,17179,IL,Tazewell,wind
21051,KY,Clay,174.0250053,0.487147951,57.62362395,14.23534664,6017,CA,El Dorado,solar
21053,KY,Clinton,180.3349478,0.715872563,57.96747351,14.42637417,6093,CA,Siskiyou,solar
21055,KY,Crittenden,174.9745474,2.50479564,56.78979622,13.77210901,17115,IL,Macon,wind
21057,KY,Cumberland,177.6481794,1.167620648,59.42156086,15.23420048,6005,CA,Amador,solar
21059,KY,Daviess,171.3175435,1.715136195,57.04619349,13.91455194,6023,CA,Humboldt,solar
21061,KY,Edmonson,173.8701669,1.658935052,58.01803907,14.45446615,19057,IA,Des Moines,wind
21063,KY,Elliott,170.8601241,0.178769441,56.76580382,13.7587799,6045,CA,Mendocino,solar
21065,KY,Estill,170.784539,0.753004299,57.98027376,14.43348542,6109,CA,Tuolumne,solar
21067,KY,Fayette,170.8814535,2.107128216,55.75110177,13.19505654,17075,IL,Iroquois,wind
21069,KY,Fleming,168.8934257,0.21261062,55.56112063,13.08951146,6091,CA,Sierra,solar
21071,KY,Floyd,171.3797184,0.168662261,57.75424396,14.30791331,48373,TX,Polk,wind
21073,KY,Franklin,169.9023119,1.21458048,56.26912159,13.48284533,19113,IA,Linn,wind
21075,KY,Fulton,175.6023746,2.802984404,58.77765428,14.8764746,17167,IL,Sangamon,wind
21077,KY,Gallatin,165.3034384,0.760924993,55.34069778,12.96705432,19083,IA,Hardin,wind
21079,KY,Garrard,173.8998589,1.341581275,57.08733075,13.93740597,6009,CA,Calaveras,solar
21081,KY,Grant,166.7708917,0.63223361,54.99344296,12.77413498,6057,CA,Nevada,solar
21083,KY,Graves,176.9678966,2.384871538,58.40981452,14.67211918,17119,IL,Madison,wind
21085,KY,Grayson,174.7984004,1.389377987,57.05235993,13.91797774,6007,CA,Butte,solar
21087,KY,Green,175.2905061,1.616711976,58.38124707,14.65624837,17115,IL,Macon,wind
21089,KY,Greenup,167.6286797,0.19110071,55.6227982,13.12377678,6045,CA,Mendocino,solar
21091,KY,Hancock,170.8754139,1.608107159,56.55297634,13.64054241,17075,IL,Iroquois,wind
21093,KY,Hardin,175.1481756,1.36942567,56.92111707,13.84506504,6007,CA,Butte,solar
21095,KY,Harlan,174.6745186,0.181655813,55.35727491,12.97626384,6045,CA,Mendocino,solar
21097,KY,Harrison,169.5213131,0.610382184,55.77609097,13.20893943,6057,CA,Nevada,solar
21099,KY,Hart,175.2598977,1.590978169,57.29501651,14.05278695,17115,IL,Macon,wind
21101,KY,Henderson,171.7341542,2.608264449,56.53199986,13.62888881,6023,CA,Humboldt,solar
21103,KY,Henry,168.6137939,0.714413589,55.23936636,12.91075909,19083,IA,Hardin,wind
21105,KY,Hickman,177.3559254,2.527132323,58.60669374,14.78149652,17119,IL,Madison,wind
21107,KY,Hopkins,173.2535042,2.011988101,57.67112385,14.26173547,17179,IL,Tazewell,wind
21109,KY,Jackson,173.3235007,0.548320986,56.32333131,13.51296184,6017,CA,El Dorado,solar
21111,KY,Jefferson,166.9091102,1.903782722,56.8085326,13.78251811,19083,IA,Hardin,wind
21113,KY,Jessamine,172.1426854,2.037038104,56.23066157,13.46147865,17179,IL,Tazewell,wind
21115,KY,Johnson,171.1687393,0.168581909,57.46129642,14.14516468,48373,TX,Polk,wind
21117,KY,Kenton,166.3158199,0.506463,54.40664507,12.44813615,6017,CA,El Dorado,solar
21119,KY,Knott,171.0411381,0.15974249,56.87081802,13.81712112,48373,TX,Polk,wind
21121,KY,Knox,175.9823922,0.50155578,57.87362163,14.37423424,6017,CA,El Dorado,solar
21123,KY,Larue,174.8161248,1.705300233,57.45367848,14.14093249,17115,IL,Macon,wind
21125,KY,Laurel,176.2570447,0.450457949,57.04071688,13.91150938,6017,CA,El Dorado,solar
21127,KY,Lawrence,169.4042277,0.165456109,57.08406283,13.93559046,48373,TX,Polk,wind
21129,KY,Lee,170.5557481,0.338411792,57.09629244,13.94238469,6035,CA,Lassen,solar
21131,KY,Leslie,174.9105201,0.226998288,57.77054258,14.3169681,6091,CA,Sierra,solar
21133,KY,Letcher,172.5063409,0.162102935,57.16064871,13.97813817,48373,TX,Polk,wind
21135,KY,Lewis,166.3044275,0.2187544,54.86882239,12.70490133,6091,CA,Sierra,solar
21137,KY,Lincoln,175.141224,1.21619997,56.29189602,13.49549779,6005,CA,Amador,solar
21139,KY,Livingston,176.2180289,2.287294467,57.69290712,14.27383729,17079,IL,Jasper,wind
21141,KY,Logan,175.9616994,1.580331995,57.9965995,14.44255528,17035,IL,Cumberland,wind
21143,KY,Lyon,174.0355673,2.301774327,58.1965887,14.55366039,19057,IA,Des Moines,wind
21145,KY,McCracken,175.4336998,2.225008081,57.86181043,14.36767246,17167,IL,Sangamon,wind
21147,KY,McCreary,177.2486468,0.272137203,58.09158405,14.49532447,6091,CA,Sierra,solar
21149,KY,McLean,174.0156325,1.993631592,57.49373484,14.16318602,19057,IA,Des Moines,wind
21151,KY,Madison,172.889031,1.472932001,56.8464735,13.80359639,17179,IL,Tazewell,wind
21153,KY,Magoffin,171.8507139,0.160091633,57.17464516,13.98591398,48373,TX,Polk,wind
21155,KY,Marion,173.8437593,1.279521836,57.42552627,14.12529237,6009,CA,Calaveras,solar
21157,KY,Marshall,174.544281,2.255972782,58.41938316,14.67743509,17115,IL,Macon,wind
21159,KY,Martin,172.0713131,0.163963374,57.45684092,14.1426894,48373,TX,Polk,wind
21161,KY,Mason,167.4980305,0.198561561,55.48608243,13.04782357,6063,CA,Plumas,solar
21163,KY,Meade,171.9453885,0.436036786,56.61832854,13.67684919,6035,CA,Lassen,solar
21165,KY,Menifee,169.8940583,1.100197933,55.91748177,13.28748987,19113,IA,Linn,wind
21167,KY,Mercer,173.1684761,1.766064041,56.67556572,13.70864762,17179,IL,Tazewell,wind
21169,KY,Metcalfe,178.4668496,1.53785741,58.02329014,14.45738341,32029,NV,Storey,solar
21171,KY,Monroe,179.4914099,1.007697613,58.11968986,14.51093881,6061,CA,Placer,solar
21173,KY,Montgomery,172.1065071,1.147688759,56.27990514,13.48883619,6005,CA,Amador,solar
21175,KY,Morgan,170.5921408,0.184998427,56.70829897,13.72683276,6045,CA,Mendocino,solar
21177,KY,Muhlenberg,173.8874424,1.630787304,58.10882401,14.50490223,19057,IA,Des Moines,wind
21179,KY,Nelson,173.2156173,1.858293864,56.99868395,13.88815775,17179,IL,Tazewell,wind
21181,KY,Nicholas,169.2004819,0.591289683,55.62792784,13.12662658,6057,CA,Nevada,solar
21183,KY,Ohio,174.1415757,1.506190476,57.2019339,14.00107439,17115,IL,Macon,wind
21185,KY,Oldham,169.3653116,1.882034424,55.34249007,12.96805004,19113,IA,Linn,wind
21187,KY,Owen,167.1781063,0.705978783,55.20403168,12.89112871,19083,IA,Hardin,wind
21189,KY,Owsley,173.1312124,0.329034738,57.40142511,14.11190284,6035,CA,Lassen,solar
21191,KY,Pendleton,166.7944802,0.594544478,55.86147786,13.25637659,6057,CA,Nevada,solar
21193,KY,Perry,173.2182308,0.171171675,57.80575576,14.33653098,6045,CA,Mendocino,solar
21195,KY,Pike,171.9263742,0.170143396,56.35430616,13.53017009,6045,CA,Mendocino,solar
21197,KY,Powell,170.0314119,1.083042515,56.80841234,13.7824513,19113,IA,Linn,wind
21199,KY,Pulaski,176.6762731,0.458031687,57.74993245,14.30551803,6017,CA,El Dorado,solar
21201,KY,Robertson,166.9347833,0.455653455,55.24507407,12.91393004,6017,CA,El Dorado,solar
21203,KY,Rockcastle,172.9542936,1.247376792,56.81664064,13.78702258,6009,CA,Calaveras,solar
21205,KY,Rowan,168.9194972,0.42729148,55.40409491,13.00227495,6035,CA,Lassen,solar
21207,KY,Russell,178.4495216,1.430931073,57.94883685,14.41602047,6053,CA,Monterey,solar
21209,KY,Scott,170.3833536,1.132287773,55.5216129,13.06756272,19139,IA,Muscatine,wind
21211,KY,Shelby,170.8444762,1.373193671,55.73123627,13.18402015,17075,IL,Iroquois,wind
21213,KY,Simpson,178.3056566,1.68500688,58.28824904,14.6045828,48351,TX,Newton,wind
21215,KY,Spencer,170.6285837,1.90411765,56.70805602,13.72669779,19139,IA,Muscatine,wind
21217,KY,Taylor,176.2114981,1.500674497,57.74892348,14.30495749,6019,CA,Fresno,solar
21219,KY,Todd,177.3292227,1.548200071,57.87320367,14.37400204,32029,NV,Storey,solar
21221,KY,Trigg,177.0489258,1.893857447,58.58327073,14.76848374,17119,IL,Madison,wind
21223,KY,Trimble,166.4218966,1.558610951,54.77313283,12.65174046,19083,IA,Hardin,wind
21225,KY,Union,173.306633,2.495178358,56.85875119,13.81041733,19057,IA,Des Moines,wind
21227,KY,Warren,174.9252459,1.711613223,58.59719719,14.77622066,17115,IL,Macon,wind
21229,KY,Washington,172.7808516,1.643115906,57.23183079,14.01768377,17179,IL,Tazewell,wind
21231,KY,Wayne,178.3755854,1.116148954,57.80599295,14.33666275,6005,CA,Amador,solar
21233,KY,Webster,173.6246453,2.089474233,56.96774971,13.87097206,19057,IA,Des Moines,wind
21235,KY,Whitley,176.181574,0.298784802,58.6879336,14.82662978,6035,CA,Lassen,solar
21237,KY,Wolfe,170.7219606,0.47113826,56.65297082,13.6960949,6017,CA,El Dorado,solar
21239,KY,Woodford,171.170612,1.869397081,55.85078086,13.25043381,6023,CA,Humboldt,solar
22001,LA,Acadia,193.0385622,2.134337371,67.93048762,19.96138201,48351,TX,Newton,wind
22003,LA,Allen,189.9524567,1.209358759,67.32235513,19.62353063,6005,CA,Amador,solar
22005,LA,Ascension,193.2465496,1.857878798,68.85886093,20.47714496,48351,TX,Newton,wind
22007,LA,Assumption,193.7783759,2.504660805,69.46622577,20.81456987,48351,TX,Newton,wind
22009,LA,Avoyelles,191.7043315,1.630798558,67.29228702,19.60682612,6107,CA,Tulare,solar
22011,LA,Beauregard,188.8474876,0.753683356,67.39347393,19.66304107,6109,CA,Tuolumne,solar
22013,LA,Bienville,186.2737866,0.156790381,65.29140178,18.49522321,48373,TX,Polk,wind
22015,LA,Bossier,187.3147391,0.632582885,65.43179483,18.57321935,6057,CA,Nevada,solar
22017,LA,Caddo,188.184858,0.676278909,65.46480161,18.59155645,6057,CA,Nevada,solar
22019,LA,Calcasieu,188.6600017,2.225577744,68.65815994,20.36564441,48351,TX,Newton,wind
22021,LA,Caldwell,188.7855369,1.48370269,66.15105948,18.97281082,6053,CA,Monterey,solar
22023,LA,Cameron,191.7425371,3.278416885,69.42384322,20.79102401,48351,TX,Newton,wind
22025,LA,Catahoula,192.2242512,1.603047902,67.22749803,19.57083224,6107,CA,Tulare,solar
22027,LA,Claiborne,187.3226502,0.093008273,65.07470545,18.37483636,48199,TX,Hardin,wind
22029,LA,Concordia,191.535938,1.46510622,67.35662758,19.64257088,6053,CA,Monterey,solar
22031,LA,De Soto,188.7327168,0.420737007,65.72193237,18.73440687,6035,CA,Lassen,solar
22033,LA,East Baton Rouge,192.7771732,1.540618013,68.05065835,20.02814353,32029,NV,Storey,solar
22035,LA,East Carroll,189.2860396,2.198964414,65.79020084,18.7723338,48351,TX,Newton,wind
22037,LA,East Feliciana,191.4598068,0.514518209,67.21503629,19.56390905,6017,CA,El Dorado,solar
22039,LA,Evangeline,192.4900842,1.482081573,67.10944163,19.50524535,6053,CA,Monterey,solar
22041,LA,Franklin,190.5004696,1.663804563,66.49872039,19.16595577,48351,TX,Newton,wind
22043,LA,Grant,188.6290805,0.372975204,66.43950629,19.13305905,6035,CA,Lassen,solar
22045,LA,Iberia,192.0820111,4.260290979,70.69535143,21.49741746,48351,TX,Newton,wind
22047,LA,Iberville,194.8792117,1.882725348,68.38759697,20.21533165,48351,TX,Newton,wind
22049,LA,Jackson,187.4857186,0.218043181,65.37253788,18.54029882,6091,CA,Sierra,solar
22051,LA,Jefferson,196.8443108,3.921029906,71.69726435,22.05403575,48245,TX,Jefferson,wind
22053,LA,Jefferson Davis,191.405415,2.192852796,68.25140919,20.13967177,48351,TX,Newton,wind
22055,LA,Lafayette,192.304459,2.618820218,68.11838834,20.0657713,48351,TX,Newton,wind
22057,LA,Lafourche,194.1763644,3.350093633,71.09916157,21.72175643,48351,TX,Newton,wind
22059,LA,La Salle,187.7372112,0.950624573,66.40885661,19.11603145,6061,CA,Placer,solar
22061,LA,Lincoln,187.1870485,0.227935095,65.36327184,18.53515102,6091,CA,Sierra,solar
22063,LA,Livingston,192.3364741,0.439400575,68.28110422,20.15616901,6017,CA,El Dorado,solar
22065,LA,Madison,187.8023506,2.14891073,66.14266935,18.96814964,48351,TX,Newton,wind
22067,LA,Morehouse,187.6083381,0.836628344,65.52895608,18.62719782,6089,CA,Shasta,solar
22069,LA,Natchitoches,190.4758006,0.393507051,66.50219106,19.16788392,6035,CA,Lassen,solar
22071,LA,Orleans,194.8414648,3.204952877,70.30239233,21.27910685,48351,TX,Newton,wind
22073,LA,Ouachita,185.9005622,1.773679329,65.98692118,18.88162288,48351,TX,Newton,wind
22075,LA,Plaquemines,199.4419616,4.273568202,72.1378341,22.29879672,48157,TX,Fort Bend,wind
22077,LA,Pointe Coupee,192.5654402,1.825767462,67.74559855,19.85866586,48351,TX,Newton,wind
22079,LA,Rapides,187.1659965,0.879309796,66.94611181,19.41450656,6089,CA,Shasta,solar
22081,LA,Red River,187.3918253,0.275839947,65.8052838,18.78071322,6091,CA,Sierra,solar
22083,LA,Richland,190.5091051,2.137290973,66.16952251,18.98306806,48351,TX,Newton,wind
22085,LA,Sabine,187.1770345,0.394521969,66.38506731,19.10281517,6035,CA,Lassen,solar
22087,LA,St. Bernard,192.4897343,3.609364493,71.00139094,21.66743941,48351,TX,Newton,wind
22089,LA,St. Charles,190.2406946,2.760697245,70.16874418,21.20485788,48351,TX,Newton,wind
22091,LA,St. Helena,191.8114434,0.165011121,67.27542127,19.59745626,48373,TX,Polk,wind
22093,LA,St. James,190.7802329,2.472761963,69.52347475,20.84637486,48351,TX,Newton,wind
22095,LA,St. John the Baptist,193.1235439,2.417282333,69.42632916,20.79240509,48351,TX,Newton,wind
22097,LA,St. Landry,191.8601537,2.231262587,67.56458324,19.7581018,48351,TX,Newton,wind
22099,LA,St. Martin,190.6053729,2.684820122,68.52908574,20.29393652,48351,TX,Newton,wind
22101,LA,St. Mary,194.6219254,3.654986639,70.26608352,21.25893529,48351,TX,Newton,wind
22103,LA,St. Tammany,189.6644319,0.225456003,68.25005424,20.13891902,6091,CA,Sierra,solar
22105,LA,Tangipahoa,193.7541307,0.396573114,67.93078212,19.96154562,6035,CA,Lassen,solar
22107,LA,Tensas,191.5279135,1.427162645,66.73324712,19.2962484,6053,CA,Monterey,solar
22109,LA,Terrebonne,195.554531,3.589812735,71.43829354,21.91016308,48351,TX,Newton,wind
22111,LA,Union,186.6210907,0.17083984,65.00520988,18.33622771,6045,CA,Mendocino,solar
22113,LA,Vermilion,194.647766,3.732578192,69.84019162,21.02232868,48351,TX,Newton,wind
22115,LA,Vernon,187.6119738,0.104869458,66.46268496,19.14593609,48199,TX,Hardin,wind
22117,LA,Washington,190.5574231,0.057748496,66.72302933,19.29057185,48199,TX,Hardin,wind
22119,LA,Webster,187.6585648,0.23442343,65.45432743,18.58573746,6091,CA,Sierra,solar
22121,LA,West Baton Rouge,195.4887649,1.562850502,68.15403451,20.08557473,6107,CA,Tulare,solar
22123,LA,West Carroll,187.9418984,2.104838096,65.62588206,18.68104559,48351,TX,Newton,wind
22125,LA,West Feliciana,193.1467254,0.535773303,67.24872806,19.5826267,6017,CA,El Dorado,solar
22127,LA,Winn,186.8760123,0.182617181,66.01527511,18.89737506,6045,CA,Mendocino,solar
23001,ME,Androscoggin,160.6968814,0.552359378,43.80962015,6.560900084,6051,CA,Mono,solar
23003,ME,Aroostook,151.7958128,0.459585893,36.95206135,2.751145193,27061,MN,Itasca,wind
23005,ME,Cumberland,163.5094993,0.875059204,44.16787025,6.759927915,27109,MN,Olmsted,wind
23007,ME,Franklin,156.9635331,0.497634409,34.27576858,1.264315876,27061,MN,Itasca,wind
